book_id,text_reviews_count,language_code,average_rating,authors,publication_year,title
9761778,2686.0,eng,4.40,"[{'author_id': '4476934', 'role': ''}]",2012,"Deity (Covenant, #3)"
12143200,1645.0,eng,4.06,"[{'author_id': '4085286', 'role': ''}]",2012,Drift: The Unmooring of American Military Power
623976,1968.0,eng,3.87,"[{'author_id': '38550', 'role': ''}]",2007,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)"
40159,1876.0,eng,4.37,"[{'author_id': '22542', 'role': ''}]",2006,"The King of Attolia (The Queen's Thief, #3)"
40158,2208.0,,4.22,"[{'author_id': '22542', 'role': ''}]",,"The Queen of Attolia (The Queen's Thief, #2)"
11901,2299.0,eng,4.10,"[{'author_id': '7577', 'role': ''}]",2004,"The Witching Hour (Lives of the Mayfair Witches, #1)"
15513156,1717.0,eng,4.00,"[{'author_id': '504038', 'role': ''}]",2013,"Of Triton (The Syrena Legacy, #2)"
6314763,11173.0,eng,3.70,"[{'author_id': '2867696', 'role': ''}]",2010,Orange Is the New Black
9637479,2126.0,eng,4.13,"[{'author_id': '4443809', 'role': ''}]",2011,"Dragon Bound (Elder Races, #1)"
17800,1719.0,eng,4.03,"[{'author_id': '3354', 'role': ''}]",2002,"Dance Dance Dance (The Rat, #4)"
17803,3717.0,eng,3.68,"[{'author_id': '3354', 'role': ''}, {'author_id': '7306', 'role': 'Translator'}]",2007,After Dark
17607319,1844.0,eng,4.15,"[{'author_id': '6436698', 'role': ''}]",2013,"Stealing Harper (Taking Chances, #1.5)"
28195,2967.0,eng,3.91,"[{'author_id': '15873', 'role': ''}, {'author_id': '25355', 'role': 'Translator'}]",2005,"Inkspell (Inkworld, #2)"
28194,8686.0,en-US,3.86,"[{'author_id': '15873', 'role': ''}, {'author_id': '25355', 'role': 'Translator'}]",2005,"Inkheart (Inkworld, #1)"
9615347,3370.0,eng,3.88,"[{'author_id': '568999', 'role': ''}]",2011,Anya's Ghost
15753740,12856.0,eng,4.26,"[{'author_id': '7128', 'role': ''}]",2013,The Storyteller
6613956,1946.0,eng,3.58,"[{'author_id': '493232', 'role': ''}, {'author_id': '319857', 'role': 'Translator'}]",,The Solitude of Prime Numbers
13326831,4898.0,eng,4.05,"[{'author_id': '4027380', 'role': ''}]",2013,"The Testing (The Testing, #1)"
29127,2691.0,eng,4.18,"[{'author_id': '1067608', 'role': ''}]",2008,"The Last Unicorn (The Last Unicorn, #1)"
38500,1766.0,eng,3.89,"[{'author_id': '13275', 'role': ''}]",2014,Women
7827221,1481.0,en-US,4.07,"[{'author_id': '2755160', 'role': ''}]",2011,"Desires of the Dead (The Body Finder, #2)"
50798,1699.0,en-US,3.81,"[{'author_id': '15905', 'role': ''}]",2006,Jude the Obscure
17910544,1650.0,eng,3.77,"[{'author_id': '814940', 'role': ''}]",2014,Glitter and Glue
350,5380.0,eng,3.91,"[{'author_id': '205', 'role': ''}]",1991,Stranger in a Strange Land
7937462,8939.0,eng,3.51,"[{'author_id': '941441', 'role': ''}]",2010,"The Short Second Life of Bree Tanner (Twilight, #3.5)"
111332,3954.0,eng,4.29,"[{'author_id': '27498', 'role': ''}]",2004,"Into the Wild (Warriors, #1)"
6780660,1717.0,eng,3.92,"[{'author_id': '126447', 'role': ''}]",2009,When I Found You
18285151,2029.0,eng,4.15,"[{'author_id': '4724550', 'role': ''}]",2013,"More Than This (More Than, #1)"
10137823,2535.0,eng,4.25,"[{'author_id': '38550', 'role': ''}, {'author_id': '7561075', 'role': 'Illustrator'}]",2013,"The Rithmatist (Rithmatist, #1)"
23398606,1664.0,eng,3.88,"[{'author_id': '3409936', 'role': ''}]",2015,"Alice (The Chronicles of Alice, #1)"
17999935,2570.0,eng,4.20,"[{'author_id': '7112180', 'role': ''}, {'author_id': '8063470', 'role': 'Narrator'}, {'author_id': '6052785', 'role': 'Narrator'}]",2013,Arsen: A Broken Love Story
6654313,7838.0,eng,3.91,"[{'author_id': '1330292', 'role': ''}]",2010,"Linger (The Wolves of Mercy Falls, #2)"
10428803,1624.0,eng,3.94,"[{'author_id': '1598076', 'role': ''}]",2012,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)"
1205297,3397.0,en-US,3.42,"[{'author_id': '721', 'role': ''}]",2007,Playing for Pizza
9592,1878.0,eng,4.21,"[{'author_id': '2778055', 'role': ''}]",,Mother Night
25756328,2596.0,eng,4.09,"[{'author_id': '14115788', 'role': ''}]",2016,Love & Gelato
64222,1817.0,eng,4.36,"[{'author_id': '1654', 'role': ''}]",2005,"Going Postal (Discworld, #33; Moist von Lipwig, #1)"
13477883,1770.0,eng,3.92,"[{'author_id': '137902', 'role': ''}]",2013,"Gameboard of the Gods (Age of X, #1)"
223380,2241.0,eng,4.27,"[{'author_id': '130698', 'role': ''}]",2010,Stories of Your Life and Others
18401393,3288.0,eng,4.39,"[{'author_id': '6540057', 'role': ''}]",2014,The Martian
6760761,1517.0,eng,3.80,"[{'author_id': '3040642', 'role': ''}]",2011,The False Princess
156538,3866.0,eng,4.13,"[{'author_id': '1413437', 'role': ''}, {'author_id': '206835', 'role': 'Editor'}]",1994,North and South
156534,2421.0,eng,4.11,"[{'author_id': '24514', 'role': ''}, {'author_id': '90560', 'role': 'Illustrator'}, {'author_id': '1624574', 'role': 'Illustrator'}]",2003,"Y: The Last Man, Vol. 1: Unmanned"
127455,7054.0,eng,4.30,"[{'author_id': '73149', 'role': ''}]",2006,"The Lies of Locke Lamora (Gentleman Bastard, #1)"
10762469,4680.0,en-US,3.38,"[{'author_id': '15907', 'role': ''}]",2011,The Leftovers
52873,1560.0,en-US,4.09,"[{'author_id': '4174', 'role': ''}]",2005,The Lone Ranger and Tonto Fistfight in Heaven
52872,1840.0,eng,3.89,"[{'author_id': '4174', 'role': ''}]",,Flight
47401,2657.0,eng,3.95,"[{'author_id': '9432', 'role': ''}]",2000,"Chocolat (Chocolat, #1)"
5126859,4936.0,en-US,3.97,"[{'author_id': '566874', 'role': ''}]",2010,The Girl Who Chased the Moon
16169737,2902.0,eng,3.78,"[{'author_id': '2384', 'role': ''}, {'author_id': '67202', 'role': ''}]",2013,"The Heist (Fox and O'Hare, #1)"
13486122,3439.0,eng,3.81,"[{'author_id': '2965489', 'role': ''}]",2012,"The Marriage Bargain (Marriage to a Billionaire, #1)"
2248573,7388.0,eng,4.03,"[{'author_id': '8349', 'role': ''}]",,"Brisingr (The Inheritance Cycle, #3)"
216363,5475.0,eng,3.66,"[{'author_id': '4764', 'role': ''}]",,The Man in the High Castle
248482,3042.0,eng,3.97,"[{'author_id': '49177', 'role': ''}]",2006,"Enna Burning (The Books of Bayern, #2)"
248484,5302.0,en-US,3.95,"[{'author_id': '49177', 'role': ''}, {'author_id': '3849945', 'role': 'Illustrator'}]",2007,Book of a Thousand Days
1622,4452.0,eng,3.94,"[{'author_id': '947', 'role': ''}, {'author_id': '569383', 'role': 'Editor'}, {'author_id': '8140', 'role': 'Editor'}, {'author_id': '270160', 'role': 'Contributor'}]",2016,A Midsummer Night's Dream
1625,2028.0,eng,3.97,"[{'author_id': '947', 'role': ''}]",2004,Twelfth Night
13641208,5306.0,eng,3.96,"[{'author_id': '8885', 'role': ''}]",2013,Tenth of December
25486998,3604.0,eng,4.07,"[{'author_id': '5027236', 'role': ''}]",2016,P.S. I Like You
7933437,4605.0,eng,3.81,"[{'author_id': '721', 'role': ''}]",2010,The Confession
3227063,3802.0,en-US,4.15,"[{'author_id': '1370283', 'role': ''}]",2008,"The Way of Shadows (Night Angel, #1)"
22724488,1517.0,eng,4.28,"[{'author_id': '3203095', 'role': ''}]",2014,"Cinder & Ella (Cinder & Ella, #1)"
10677277,2324.0,en-US,3.78,"[{'author_id': '4692856', 'role': ''}]",2012,"Article 5 (Article 5, #1)"
11468377,5256.0,eng,4.09,"[{'author_id': '72401', 'role': ''}]",2011,"Thinking, Fast and Slow"
13615258,4597.0,eng,4.18,"[{'author_id': '4039811', 'role': ''}]",2012,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)"
13600318,5106.0,en-US,4.42,"[{'author_id': '4372391', 'role': ''}]",2013,"Reckless (Thoughtless, #3)"
70401,9241.0,eng,3.64,"[{'author_id': '1742', 'role': ''}]",1976,On the Road
18079804,4098.0,eng,3.80,"[{'author_id': '7314532', 'role': ''}]",2014,"Half Bad (The Half Bad Trilogy, #1)"
1268479,3494.0,eng,4.22,"[{'author_id': '38550', 'role': ''}]",2009,"Warbreaker (Warbreaker, #1)"
9475,1560.0,en-US,3.80,"[{'author_id': '6206', 'role': ''}]",,"Midnight for Charlie Bone (The Children of the Red King, #1)"
2198274,2183.0,en-US,3.72,"[{'author_id': '12577', 'role': ''}, {'author_id': '1620230', 'role': ''}]",,The Monster of Florence
3980,4485.0,eng,4.15,"[{'author_id': '2713', 'role': ''}]",,From the Mixed-Up Files of Mrs. Basil E. Frankweiler
439288,16886.0,eng,4.00,"[{'author_id': '10003', 'role': ''}]",2001,Speak
21718,1554.0,eng,4.10,"[{'author_id': '12504', 'role': ''}]",2002,"Blindsighted (Grant County, #1)"
126232,1813.0,eng,3.96,"[{'author_id': '59542', 'role': ''}]",2005,Jaws
7304203,5229.0,en-US,4.45,"[{'author_id': '48206', 'role': ''}]",2011,"Shadowfever (Fever, #5)"
24687,2703.0,eng,3.96,"[{'author_id': '13900', 'role': ''}]",2003,Don't Let's Go to the Dogs Tonight
15241,4636.0,eng,4.42,"[{'author_id': '656983', 'role': ''}]",,"The Two Towers (The Lord of the Rings, #2)"
12299419,3518.0,eng,4.25,"[{'author_id': '2958084', 'role': ''}]",2011,"Mystery Man (Dream Man, #1)"
2535743,2383.0,eng,3.76,"[{'author_id': '526211', 'role': ''}]",2007,War Brides
26023,1626.0,eng,4.07,"[{'author_id': '14577', 'role': ''}]",2007,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?"
95186,3080.0,eng,3.41,"[{'author_id': '31428', 'role': ''}]",2005,The Inheritance of Loss
11765920,1601.0,eng,4.10,"[{'author_id': '7581', 'role': ''}]",2012,"The Calling (Darkness Rising, #2)"
6259,2014.0,eng,4.07,"[{'author_id': '4229', 'role': ''}]",,Birdsong
33917,9086.0,en-US,3.96,"[{'author_id': '3670', 'role': ''}]",2004,The Namesake
13125234,2008.0,en-GB,4.29,"[{'author_id': '669810', 'role': ''}]",2013,"Twice Tempted (Night Prince, #2)"
16143347,31690.0,eng,3.85,"[{'author_id': '173491', 'role': ''}]",2014,We Were Liars
144974,2099.0,eng,4.29,"[{'author_id': '83846', 'role': ''}, {'author_id': '4418206', 'role': 'Illustrator'}]",1987,The Velveteen Rabbit
10917,28201.0,eng,4.06,"[{'author_id': '7128', 'role': ''}]",2005,My Sister's Keeper
10914,1682.0,en-US,3.19,"[{'author_id': '7128', 'role': ''}]",2001,Songs of the Humpback Whale
10915,2796.0,eng,3.80,"[{'author_id': '7128', 'role': ''}]",2002,Salem Falls
10912,2249.0,en-GB,3.52,"[{'author_id': '7128', 'role': ''}]",2002,Picture Perfect
10913,3045.0,,3.79,"[{'author_id': '7128', 'role': ''}]",2006,Keeping Faith
10910,2268.0,en-GB,3.57,"[{'author_id': '7128', 'role': ''}]",2001,Mercy
10911,2083.0,eng,3.79,"[{'author_id': '7128', 'role': ''}]",,Second Glance
5797,1935.0,eng,3.77,"[{'author_id': '3953', 'role': ''}, {'author_id': '40229', 'role': 'Editor'}]",2003,Vanity Fair
15723286,1699.0,eng,4.11,"[{'author_id': '2891665', 'role': ''}]",2013,"Curtsies & Conspiracies (Finishing School, #2)"
18656006,1884.0,eng,3.82,"[{'author_id': '88301', 'role': ''}]",2014,The Matchmaker
1895792,1651.0,en-US,3.74,"[{'author_id': '50873', 'role': ''}]",2007,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)"
7235533,9663.0,eng,4.64,"[{'author_id': '38550', 'role': ''}]",2010,"The Way of Kings (The Stormlight Archive, #1)"
6534,1841.0,eng,4.01,"[{'author_id': '1025097', 'role': ''}]",2003,"Postmortem (Kay Scarpetta, #1)"
32324273,1499.0,eng,3.89,"[{'author_id': '3530', 'role': ''}]",2017,The Stars Are Fire
20525628,1983.0,eng,3.69,"[{'author_id': '939363', 'role': ''}]",2014,How to Build a Girl
923935,1594.0,,3.97,"[{'author_id': '5656153', 'role': ''}]",2005,Christmas Jars
13152194,4307.0,,4.29,"[{'author_id': '155717', 'role': ''}]",2012,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar
15803141,1678.0,eng,3.46,"[{'author_id': '164139', 'role': ''}]",2013,The Flamethrowers
91475,1517.0,en-US,4.41,"[{'author_id': '10746', 'role': ''}]",,"White Night (The Dresden Files, #9)"
9307674,1794.0,eng,4.15,"[{'author_id': '10896', 'role': ''}]",2012,"The Last Guardian (Artemis Fowl, #8)"
8811134,1549.0,en-US,4.25,"[{'author_id': '1599723', 'role': ''}]",2012,"Fear (Gone, #5)"
17563539,1466.0,eng,4.13,"[{'author_id': '6540057', 'role': ''}]",2009,The Egg
10429045,15737.0,eng,4.01,"[{'author_id': '4637539', 'role': ''}]",2011,"Shatter Me (Shatter Me, #1)"
25937671,2368.0,eng,4.13,"[{'author_id': '14172374', 'role': ''}]",2016,A Mother's Reckoning: Living in the Aftermath of Tragedy
13325079,2770.0,eng,3.81,"[{'author_id': '7079', 'role': ''}]",2012,Billy Lynn's Long Halftime Walk
8559047,2074.0,eng,4.43,"[{'author_id': '21748', 'role': ''}]",2011,"Magic Slays (Kate Daniels, #5)"
16070521,3121.0,eng,3.94,"[{'author_id': '6550037', 'role': ''}]",2012,"Come Away with Me (With Me in Seattle, #1)"
17332218,4674.0,eng,4.77,"[{'author_id': '38550', 'role': ''}]",2014,"Words of Radiance (The Stormlight Archive, #2)"
176327,2599.0,en-US,4.01,"[{'author_id': '65335', 'role': ''}, {'author_id': '65334', 'role': 'Illustrator'}]",2005,"The Fairy-Tale Detectives (The Sisters Grimm, #1)"
157993,16639.0,eng,4.28,"[{'author_id': '1020792', 'role': 'Author/Illustrator'}, {'author_id': '27112', 'role': 'Translator'}, {'author_id': '4479191', 'role': 'Translator'}, {'author_id': '5358171', 'role': 'Translator'}]",2000,The Little Prince
67035,2151.0,eng,4.01,"[{'author_id': '12577', 'role': ''}, {'author_id': '11091', 'role': ''}]",2005,"Relic (Pendergast, #1)"
13636400,1796.0,eng,3.75,"[{'author_id': '5830526', 'role': ''}]",2013,"The Bone Season (The Bone Season, #1)"
17406847,1995.0,eng,3.74,"[{'author_id': '6950740', 'role': ''}]",2014,"Defy (Defy, #1)"
78983,2422.0,en-US,4.27,"[{'author_id': '4820', 'role': ''}]",2004,"Kane and Abel (Kane and Abel, #1)"
25671827,1753.0,eng,3.91,"[{'author_id': '6476625', 'role': ''}]",2016,"Dirty (Dive Bar, #1)"
4502507,11783.0,eng,4.50,"[{'author_id': '15872', 'role': ''}]",2009,"The Last Olympian (Percy Jackson and the Olympians, #5)"
16131489,4812.0,eng,3.63,"[{'author_id': '3377941', 'role': ''}]",2016,"The Last Star (The 5th Wave, #3)"
5983694,3209.0,eng,4.24,"[{'author_id': '59390', 'role': ''}]",2009,Where the Mountain Meets the Moon
53645,2041.0,eng,4.05,"[{'author_id': '5662', 'role': ''}]",,Tender at the Bone: Growing Up at the Table
8921,3829.0,eng,4.09,"[{'author_id': '2448', 'role': ''}, {'author_id': '6331', 'role': 'Afterword'}, {'author_id': '3493507', 'role': 'Translator'}, {'author_id': '415985', 'role': 'Illustrator'}]",2001,The Hound of the Baskervilles
46777,2799.0,eng,3.74,"[{'author_id': '25422', 'role': ''}]",2004,"Tithe (Modern Faerie Tales, #1)"
10600242,6488.0,eng,3.73,"[{'author_id': '939363', 'role': ''}]",2011,How to Be a Woman
373915,1466.0,eng,3.95,"[{'author_id': '88506', 'role': ''}, {'author_id': '4522', 'role': 'Introduction'}]",2007,20th Century Ghosts
5821978,7541.0,en-US,3.96,"[{'author_id': '151371', 'role': ''}]",2009,"The Summer I Turned Pretty (Summer, #1)"
38169,2244.0,eng,4.07,"[{'author_id': '21475', 'role': ''}]",2005,"Alas, Babylon"
14759321,1480.0,eng,3.62,"[{'author_id': '12915', 'role': ''}]",2013,Family Pictures
128940,1861.0,en-US,3.78,"[{'author_id': '74078', 'role': ''}]",,The Persian Pickle Club
7686667,9537.0,eng,3.99,"[{'author_id': '2936493', 'role': ''}]",2011,"Delirium (Delirium, #1)"
99383,1975.0,eng,4.33,"[{'author_id': '10746', 'role': ''}]",,"Blood Rites (The Dresden Files, #6)"
2082136,3528.0,en-US,3.83,"[{'author_id': '7956', 'role': ''}]",,Bonk: The Curious Coupling of Science and Sex
10873,2044.0,en-US,3.42,"[{'author_id': '7103', 'role': ''}]",2000,Shopgirl
25564446,3048.0,,4.21,"[{'author_id': '7121791', 'role': ''}]",2015,"The Air He Breathes (Elements, #1)"
23168817,1592.0,eng,4.38,"[{'author_id': '5780686', 'role': ''}, {'author_id': '12552860', 'role': 'Translator'}]",2015,"The Dark Forest (Remembrance of Earth’s Past, #2)"
184419,1593.0,eng,3.85,"[{'author_id': '7014283', 'role': ''}, {'author_id': '6404', 'role': 'Introduction'}]",,The Man Who Was Thursday: A Nightmare
12578077,13428.0,eng,4.23,"[{'author_id': '4476934', 'role': ''}]",2012,"Obsidian (Lux, #1)"
25019,4025.0,eng,3.84,"[{'author_id': '14053', 'role': ''}]",2005,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary"
766020,1840.0,en-US,4.15,"[{'author_id': '7518', 'role': ''}, {'author_id': '4036724', 'role': 'Translation'}]",1992,The Rainbow Fish
23174274,10639.0,eng,3.94,"[{'author_id': '7074943', 'role': ''}]",2016,"Glass Sword (Red Queen, #2)"
24612624,3024.0,eng,4.01,"[{'author_id': '12881739', 'role': ''}]",2015,George
12743472,2029.0,eng,4.06,"[{'author_id': '5238854', 'role': ''}]",2012,"Slated (Slated, #1)"
426775,2347.0,eng,3.32,"[{'author_id': '3490', 'role': ''}]",,Chasing Harry Winston
7190,3195.0,,4.06,"[{'author_id': '4785', 'role': ''}]",2001,"The Three Musketeers (The D'Artagnan Romances, #1)"
60792,1562.0,eng,3.90,"[{'author_id': '457', 'role': ''}]",2002,The Accidental Tourist
7176578,2445.0,eng,3.13,"[{'author_id': '811', 'role': ''}]",,Beatrice and Virgil
11125,6009.0,en-GB,3.61,"[{'author_id': '630', 'role': ''}]",2004,Digital Fortress
11127,7414.0,eng,4.24,"[{'author_id': '1069006', 'role': ''}, {'author_id': '25523', 'role': 'Illustrator'}]",2002,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)"
17383918,9200.0,eng,3.63,"[{'author_id': '4039811', 'role': ''}]",2013,"Allegiant (Divergent, #3)"
2020935,1577.0,en-US,3.64,"[{'author_id': '19093', 'role': ''}]",,Sweethearts
12557,1475.0,en-US,3.98,"[{'author_id': '5246', 'role': ''}]",,The Kitchen God's Wife
6584188,3566.0,en-US,4.14,"[{'author_id': '151371', 'role': ''}]",2010,"It's Not Summer Without You (Summer, #2)"
17378527,8403.0,eng,4.31,"[{'author_id': '1330292', 'role': ''}]",2016,"The Raven King (The Raven Cycle, #4)"
6431790,2397.0,eng,4.07,"[{'author_id': '3780', 'role': ''}]",2010,"Fang (Maximum Ride, #6)"
13581990,2618.0,eng,4.25,"[{'author_id': '2995873', 'role': ''}]",2013,"The Eternity Cure (Blood of Eden, #2)"
7150174,2804.0,eng,3.90,"[{'author_id': '3172535', 'role': ''}]",2010,"The Strange Case of Origami Yoda (Origami Yoda, #1)"
17860217,1798.0,eng,4.27,"[{'author_id': '699143', 'role': ''}, {'author_id': '4476934', 'role': ''}]",,"Trust in Me (Wait for You, #1.5)"
23766634,10579.0,eng,4.53,"[{'author_id': '3433047', 'role': ''}]",2017,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)"
13596809,8915.0,eng,4.33,"[{'author_id': '19823', 'role': ''}]",2012,"Reflected in You (Crossfire, #2)"
13127599,6771.0,eng,3.98,"[{'author_id': '9219', 'role': ''}]",2012,The Shoemaker's Wife
353342,1654.0,eng,3.59,"[{'author_id': '10105', 'role': ''}]",2004,"The Cross of Lead (Crispin, #1)"
17910048,2281.0,eng,4.05,"[{'author_id': '6949698', 'role': ''}]",2014,The Goblin Emperor
153025,5415.0,eng,3.82,"[{'author_id': '88506', 'role': ''}]",2007,Heart-Shaped Box
5091,3214.0,eng,4.27,"[{'author_id': '3389', 'role': ''}]",2006,The Dark Tower
5093,1920.0,eng,3.98,"[{'author_id': '3389', 'role': ''}, {'author_id': '2777560', 'role': 'Illustrations'}]",2006,Song of Susannah
5094,4169.0,eng,4.23,"[{'author_id': '3389', 'role': ''}]",2003,The Drawing of the Three
5096,2886.0,eng,4.24,"[{'author_id': '3389', 'role': ''}, {'author_id': '10365', 'role': 'Illustrator'}]",2003,Wizard and Glass
1210754,1747.0,en-US,3.97,"[{'author_id': '359109', 'role': ''}]",,"Sun and Moon, Ice and Snow"
544891,7460.0,eng,3.84,"[{'author_id': '79589', 'role': ''}]",2007,"Beastly (Beastly, #1; Kendra Chronicles, #1)"
18077875,1887.0,eng,4.00,"[{'author_id': '4040962', 'role': ''}]",2014,Essentialism: The Disciplined Pursuit of Less
22635858,1649.0,eng,3.66,"[{'author_id': '8333761', 'role': ''}]",2015,The Bookseller
6540352,1911.0,en-US,3.64,"[{'author_id': '2958717', 'role': ''}]",2010,Alice I Have Been
3235139,1587.0,eng,3.63,"[{'author_id': '1373474', 'role': ''}]",2009,The Little Giant of Aberdeen County
9296438,2435.0,,3.63,"[{'author_id': '20258', 'role': ''}]",2011,Save Me
227651,4928.0,eng,3.97,"[{'author_id': '14617', 'role': ''}]",2006,"Among the Hidden (Shadow Children, #1)"
31138556,1763.0,eng,4.33,"[{'author_id': '395812', 'role': ''}]",,Homo Deus: A Brief History of Tomorrow
18770398,2497.0,eng,3.78,"[{'author_id': '2362', 'role': ''}]",2014,Night Film
4948,5435.0,eng,4.29,"[{'author_id': '3362', 'role': ''}]",1994,The Very Hungry Caterpillar
26156987,2147.0,eng,4.03,"[{'author_id': '10963089', 'role': ''}]",2016,If I Was Your Girl
18693716,8165.0,eng,3.94,"[{'author_id': '281810', 'role': ''}]",2014,One Plus One
12649718,9575.0,eng,4.27,"[{'author_id': '281810', 'role': ''}]",2012,"Me Before You (Me Before You, #1)"
6909334,1616.0,ara,4.31,"[{'author_id': '2957451', 'role': ''}]",2008,القوقعة: يوميات متلصص
